StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
16:05:00.766788, e        ,tcp,40.115.49.158,58303,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:05:09.175378, e        ,tcp,91.198.115.174,60166,   ->,137.184.18.211,18080,21,1791,FIN
16:05:10.930254, e        ,tcp,89.248.163.239,51723,   ->,137.184.18.211,9510,3,166,RST
16:05:17.125921, e s      ,tcp,209.222.252.209,43824,   ->,137.184.18.211,18080,69,5590,FIN
16:05:19.322482, e        ,tcp,54.149.99.181,57449,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:05:25.593241, e        ,tcp,40.115.49.158,63133,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:05:27.925814, e        ,tcp,162.142.125.90,42809,   ->,137.184.18.211,55388,2,112,RST
16:05:32.616335, e   t    ,tcp,116.62.223.211,65319,   ->,137.184.18.211,ms-wbt-server,8,505,RST
16:05:34.130309, e        ,tcp,45.83.66.187,13872,   ->,137.184.18.211,1911,2,112,RST
16:05:34.205523, e        ,tcp,91.198.115.175,41856,   ->,137.184.18.211,18080,27,2328,FIN
16:05:46.063461, e        ,tcp,54.149.99.181,63873,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:05:48.326777, e        ,tcp,40.115.49.158,51522,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:05:49.296586, e s      ,tcp,91.198.115.176,32731,   ->,137.184.18.211,18080,33,2784,FIN
16:05:54.868628, e        ,tcp,99.121.59.157,57044,   ->,137.184.18.211,18080,7,772,FIN
16:06:04.426184, e *      ,tcp,91.198.115.177,50552,   ->,137.184.18.211,18080,30,2461,FIN
16:06:07.058855, e        ,tcp,184.71.201.30,57076,   ->,137.184.18.211,18080,8,820,FIN
16:06:09.733959, e        ,tcp,40.115.49.158,56053,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:06:10.553955, e        ,tcp,54.149.99.181,53931,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:06:13.221005, e        ,tcp,92.255.85.70,33354,   ->,137.184.18.211,ssh,2,128,RST
16:06:17.535943, e s      ,tcp,209.222.252.209,30759,   ->,137.184.18.211,18080,69,6451,FIN
16:06:19.992840, e s      ,tcp,91.198.115.178,58396,   ->,137.184.18.211,18080,31,2511,FIN
16:06:27.645164, e        ,tcp,167.71.234.134,50800,   ->,137.184.18.211,15335,2,110,RST
16:06:31.835385, e        ,tcp,40.115.49.158,60489,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:06:35.386366, e *      ,tcp,91.198.115.179,60148,   ->,137.184.18.211,18080,25,2079,FIN
16:06:37.123986, M        ,tcp,137.184.18.211,46774,   ->,169.254.169.254,http,10,2096,FIN
16:06:37.826043, e        ,tcp,54.149.99.181,60357,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:06:50.561801, e        ,tcp,91.198.115.180,45338,   ->,137.184.18.211,18080,24,1989,FIN
16:06:54.384942, e        ,tcp,40.115.49.158,65107,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:03.101282, e        ,tcp,54.149.99.181,50406,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:09.289210, e s      ,tcp,62.204.41.222,31912,   ->,137.184.18.211,ssh,6,356,RST
16:07:16.016633, e        ,tcp,91.198.115.181,10392,   ->,137.184.18.211,18080,21,1791,FIN
16:07:17.936028, e *      ,tcp,209.222.252.209,3081,   ->,137.184.18.211,18080,86,7000,FIN
16:07:18.793088, e        ,tcp,40.115.49.158,53038,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:30.247912, e        ,tcp,54.149.99.181,56838,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:31.008535, e        ,tcp,185.156.74.34,52044,   ->,137.184.18.211,6775,3,166,RST
16:07:31.188493, e        ,tcp,91.198.115.182,8734,   ->,137.184.18.211,18080,21,1791,FIN
16:07:33.646525, e d t    ,tcp,116.62.223.211,53234,   ->,137.184.18.211,ms-wbt-server,22,1539,RST
16:07:34.618859, e        ,tcp,213.61.80.86,2048,   ->,137.184.18.211,18080,7,772,FIN
16:07:40.320659, e        ,tcp,40.115.49.158,57615,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:46.248717, e        ,tcp,91.198.115.183,35894,   ->,137.184.18.211,18080,21,1791,FIN
16:07:48.758756, e        ,tcp,45.11.57.69,39544,   ->,137.184.18.211,18080,7,754,FIN
16:07:55.184848, e        ,tcp,54.149.99.181,63262,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:07:58.794022, e        ,tcp,72.46.131.18,41186,   ->,137.184.18.211,18080,7,754,FIN
16:08:01.039295, e        ,tcp,185.156.73.57,40704,   ->,137.184.18.211,60538,3,166,RST
16:08:01.742617, e        ,tcp,91.198.115.184,15285,   ->,137.184.18.211,18080,21,1791,FIN
16:08:02.125694, e        ,tcp,40.115.49.158,62895,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:08:16.779191, e        ,tcp,91.198.115.185,39156,   ->,137.184.18.211,18080,21,1791,FIN
16:08:18.311183, e s      ,tcp,209.222.252.209,14943,   ->,137.184.18.211,18080,69,5509,FIN
16:08:20.776704, e        ,tcp,54.149.99.181,53315,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:08:23.723240, e        ,tcp,40.115.49.158,50696,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:08:32.269660, e s      ,tcp,91.198.115.186,60391,   ->,137.184.18.211,18080,33,2865,FIN
16:08:37.133245, M        ,tcp,137.184.18.211,49616,   ->,169.254.169.254,http,10,2112,FIN
16:08:39.373496, e        ,tcp,63.229.31.6,52318,   ->,137.184.18.211,18080,7,754,FIN
16:08:47.787869, e        ,tcp,54.149.99.181,59742,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:08:48.504669, e        ,tcp,40.115.49.158,55130,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:08:50.624984, e        ,tcp,167.248.133.146,40814,   ->,137.184.18.211,9076,2,112,RST
16:08:50.853539, e        ,tcp,199.201.110.187,52480,   ->,137.184.18.211,43000,3,166,RST
16:08:53.463117, e *      ,tcp,91.121.110.58,38856,   ->,137.184.18.211,18080,11,1042,FIN
16:08:57.281764, e        ,tcp,91.198.115.187,44729,   ->,137.184.18.211,18080,21,1791,FIN
16:09:10.074686, e        ,tcp,40.115.49.158,59662,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:09:12.296471, e s      ,tcp,91.198.115.188,56440,   ->,137.184.18.211,18080,39,3891,FIN
16:09:12.455471, e        ,tcp,54.149.99.181,49789,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:09:18.654171, e s      ,tcp,209.222.252.209,10508,   ->,137.184.18.211,18080,63,5134,FIN
16:09:27.576884, e        ,tcp,91.198.115.189,45941,   ->,137.184.18.211,18080,26,2157,FIN
16:09:29.886757, e        ,tcp,185.156.73.54,45248,   ->,137.184.18.211,14459,3,166,RST
16:09:29.942522, e        ,tcp,183.136.225.42,omniorb,   ->,137.184.18.211,23023,2,112,RST
16:09:31.753130, e        ,tcp,40.115.49.158,64281,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:09:32.272154, e        ,tcp,142.93.158.236,56556,   ->,137.184.18.211,http-alt,2,110,RST
16:09:36.651017, e        ,tcp,54.149.99.181,56221,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:09:42.294969, e d t    ,tcp,116.62.223.211,57217,   ->,137.184.18.211,ms-wbt-server,23,1687,RST
16:09:43.128672, e        ,tcp,91.198.115.190,29250,   ->,137.184.18.211,18080,25,2055,FIN
16:09:53.647626, e        ,tcp,40.115.49.158,52689,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:09:58.250893, e        ,tcp,91.198.115.191,2200,   ->,137.184.18.211,18080,26,2157,FIN
16:10:04.675439, e        ,tcp,54.149.99.181,62645,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:10:11.016398, e        ,tcp,185.156.73.157,47193,   ->,137.184.18.211,61920,3,166,RST
16:10:13.492820, e        ,tcp,91.198.115.192,45996,   ->,137.184.18.211,18080,21,1791,FIN
16:10:17.557219, e        ,tcp,194.26.29.86,53388,   ->,137.184.18.211,33066,3,166,RST
16:10:18.934229, e        ,tcp,40.115.49.158,57242,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:10:19.005985, e s      ,tcp,209.222.252.209,3291,   ->,137.184.18.211,18080,69,6370,FIN
16:10:21.657608, e *      ,tcp,91.198.115.202,11623,   ->,137.184.18.211,18080,78,6179,FIN
16:10:29.222682, e        ,tcp,54.149.99.181,52700,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:10:37.144002, M        ,tcp,137.184.18.211,35116,   ->,169.254.169.254,http,10,2098,FIN
16:10:37.448207, e        ,tcp,185.225.73.142,25204,   ->,137.184.18.211,4939,2,116,RST
16:10:38.505752, e        ,tcp,91.198.115.193,20138,   ->,137.184.18.211,18080,26,2157,FIN
16:10:40.943707, e        ,tcp,40.115.49.158,61936,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:10:41.149563, eU       ,udp,130.225.39.237,57466,   ->,137.184.18.211,8840,1,56,REQ
16:10:41.149613, e        ,icmp,137.184.18.211,0x0303,   ->,130.225.39.237,0x8822,1,70,URP
16:10:54.102748, e        ,tcp,91.198.115.194,13738,   ->,137.184.18.211,18080,27,2247,FIN
16:10:54.156587, e        ,tcp,147.182.142.48,43769,   ->,137.184.18.211,http-alt,2,110,RST
16:10:55.772657, e        ,tcp,54.149.99.181,59122,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:10:56.488557, e        ,tcp,92.63.197.154,47020,   ->,137.184.18.211,25688,3,166,RST
16:11:00.352441, e        ,tcp,123.59.135.231,59442,   ->,137.184.18.211,18080,7,682,FIN
16:11:02.351726, e        ,tcp,40.115.49.158,49508,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:11:04.599790, e        ,tcp,92.63.197.158,47085,   ->,137.184.18.211,61195,3,166,RST
16:11:05.111594, e        ,tcp,92.63.197.131,58801,   ->,137.184.18.211,30779,3,166,RST
16:11:09.125148, e s      ,tcp,91.198.115.195,25276,   ->,137.184.18.211,18080,33,2784,FIN
16:11:16.301496, e        ,tcp,91.240.118.221,53127,   ->,137.184.18.211,5608,3,166,RST
16:11:19.346161, e s      ,tcp,209.222.252.209,65234,   ->,137.184.18.211,18080,72,5869,FIN
16:11:21.017747, e        ,tcp,54.149.99.181,49171,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:11:21.990410, e s      ,tcp,91.198.115.202,54269,   ->,137.184.18.211,18080,63,5053,FIN
16:11:24.495659, e        ,tcp,40.115.49.158,54682,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:11:24.534235, e        ,tcp,91.198.115.196,39063,   ->,137.184.18.211,18080,30,2445,FIN
16:11:32.597462, e        ,udp,fe80::4ee:32ff:fed6:451a,mdns,   ->,ff02::fb,mdns,1,107,REQ
16:11:32.597504, e        ,udp,10.10.0.5,mdns,   ->,224.0.0.251,mdns,1,87,REQ
16:11:39.592821, e        ,tcp,91.198.115.197,15038,   ->,137.184.18.211,18080,21,1791,FIN
16:11:40.406581, e        ,tcp,192.241.196.215,43022,   ->,137.184.18.211,http,2,110,RST
16:11:43.056988, e        ,tcp,5.8.18.8,53417,   ->,137.184.18.211,33351,3,166,RST
16:11:44.874934, e * t    ,tcp,116.62.223.211,61246,   ->,137.184.18.211,ms-wbt-server,11,726,TIM
16:11:45.643443, e        ,tcp,54.149.99.181,55601,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:11:49.014002, e        ,tcp,40.115.49.158,59327,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:11:51.976992, e        ,tcp,185.225.73.142,87,   ->,137.184.18.211,220,2,116,RST
16:11:52.946392, e        ,tcp,172.105.128.65,61000,   ->,137.184.18.211,pop3s,2,110,RST
16:11:53.515542, e        ,tcp,14.39.137.23,27866,   ->,137.184.18.211,telnet,2,112,RST
16:11:53.595204, e        ,tcp,92.63.197.154,47020,   ->,137.184.18.211,15356,3,166,RST
16:11:55.021978, e        ,tcp,91.198.115.198,12940,   ->,137.184.18.211,18080,21,1791,FIN
16:12:08.660342, e        ,tcp,3.114.6.165,53742,   ->,137.184.18.211,18080,7,754,FIN
16:12:09.615193, e        ,tcp,185.156.73.167,47219,   ->,137.184.18.211,52662,3,166,RST
16:12:11.110424, e        ,tcp,40.115.49.158,63942,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:12:12.531072, e        ,tcp,54.149.99.181,62027,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:12:12.957438, e        ,tcp,83.77.119.212,53130,   ->,137.184.18.211,18080,7,754,FIN
16:12:14.294864, e        ,tcp,5.188.87.3,41829,   ->,137.184.18.211,14381,3,166,RST
16:12:20.181748, e        ,tcp,91.198.115.199,43078,   ->,137.184.18.211,18080,21,1791,FIN
16:12:22.188280, e s      ,tcp,91.198.115.202,65418,   ->,137.184.18.211,18080,69,5671,FIN
16:12:28.005628, e        ,tcp,90.154.15.226,44134,   ->,137.184.18.211,https,2,128,RST
16:12:32.197596, e        ,tcp,40.115.49.158,52057,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:12:35.543655, e *      ,tcp,91.198.115.200,49131,   ->,137.184.18.211,18080,28,2269,FIN
16:12:37.153154, M        ,tcp,137.184.18.211,36018,   ->,169.254.169.254,http,10,2095,FIN
16:12:37.630026, e        ,tcp,54.149.99.181,52081,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:12:50.601259, e        ,tcp,91.198.115.201,35875,   ->,137.184.18.211,18080,22,1857,FIN
16:12:53.173697, e        ,tcp,172.104.29.220,61000,   ->,137.184.18.211,nntps,2,110,RST
16:12:53.814993, e        ,tcp,40.115.49.158,56638,   ->,137.184.18.211,ms-wbt-server,7,468,RST
16:12:58.836796, e        ,tcp,91.240.118.224,53165,   ->,137.184.18.211,2016,3,166,RST
