StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2022/09/05 16:02:41.886210,15.206747,tcp,91.198.115.165,17205,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:02:42.629269,0.968473,tcp,45.95.147.201,58244,   ->,137.184.18.211,18791,SR_RA,0,0,3,166,112,2
2022/09/05 16:02:45.014157,0.164303,tcp,54.149.99.181,51630,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:02:47.321880,0.170064,tcp,40.115.49.158,63687,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:02:49.007086,0.140175,tcp,91.191.209.14,47966,   ->,137.184.18.211,5716,SR_RA,0,0,3,166,112,2
2022/09/05 16:02:56.548459,0.000060,udp,73.178.147.31,60070,   ->,137.184.18.211,57392,REQ,0,,1,194,194,1
2022/09/05 16:02:56.548519,0.000000,icmp,137.184.18.211,0x0303,   ->,73.178.147.31,0x30e0,URP,192,,1,222,222,1
2022/09/05 16:02:57.051226,15.241732,tcp,91.198.115.166,30428,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:03:05.440982,0.108179,tcp,79.124.62.78,46825,   ->,137.184.18.211,1464,SR_RA,0,0,3,166,112,2
2022/09/05 16:03:09.210148,0.168786,tcp,40.115.49.158,52418,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:03:11.030360,0.185589,tcp,54.149.99.181,58060,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:03:11.858362,0.000048,tcp,167.248.133.141,31181,   ->,137.184.18.211,88,S_RA,0,0,2,112,58,1
2022/09/05 16:03:12.251973,15.377026,tcp,91.198.115.167,18491,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 16:03:12.277139,60.419827,tcp,162.218.65.67,30018,   ->,137.184.18.211,18080,FSPA_SA,0,0,57,4597,2741,29
2022/09/05 16:03:16.233586,60.483364,tcp,209.222.252.209,22825,   ->,137.184.18.211,18080,FSPA_SA,0,0,69,5590,3266,35
2022/09/05 16:03:27.587315,15.205656,tcp,91.198.115.168,34426,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2328,1426,14
2022/09/05 16:03:30.969907,0.167128,tcp,40.115.49.158,56672,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:03:37.116142,0.000000,udp,159.223.138.145,8082,   ->,137.184.18.211,5353,REQ,0,,1,92,92,1
2022/09/05 16:03:37.387714,0.167222,tcp,54.149.99.181,64485,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:03:38.474757,0.113475,tcp,176.111.174.111,42200,   ->,137.184.18.211,5396,SR_RA,0,0,3,166,112,2
2022/09/05 16:03:38.775222,0.000054,tcp,167.94.138.105,33457,   ->,137.184.18.211,554,S_RA,0,0,2,112,58,1
2022/09/05 16:03:51.979977,0.012959,tcp,162.218.65.219,36972,   ->,137.184.18.211,18080,FSA_SA,0,0,5,346,206,3
2022/09/05 16:03:51.990500,0.000038,tcp,162.218.65.219,34129,   ->,137.184.18.211,18081,S_RA,0,0,2,128,74,1
2022/09/05 16:03:52.753313,15.475685,tcp,91.198.115.169,37440,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 16:03:55.504679,0.195527,tcp,185.156.73.131,57425,   ->,137.184.18.211,3346,SR_RA,0,0,3,166,112,2
2022/09/05 16:03:55.534911,0.164165,tcp,40.115.49.158,61009,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:04:00.212830,0.136299,tcp,91.191.209.198,41646,   ->,137.184.18.211,31300,SR_RA,0,0,3,166,112,2
2022/09/05 16:04:01.855421,0.166487,tcp,54.149.99.181,54541,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:04:08.184511,15.524458,tcp,91.198.115.170,45175,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2328,1426,14
2022/09/05 16:04:11.265560,0.079309,tcp,92.63.197.160,47112,   ->,137.184.18.211,15780,SR_RA,0,0,3,166,112,2
2022/09/05 16:04:16.673932,60.495018,tcp,209.222.252.209,52771,   ->,137.184.18.211,18080,FSPA_SA,0,0,65,5309,3153,33
2022/09/05 16:04:17.527341,0.372147,tcp,40.115.49.158,65523,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:04:19.718293,0.077020,tcp,45.143.203.15,44449,   ->,137.184.18.211,4634,SR_RA,0,0,3,166,112,2
2022/09/05 16:04:23.669693,15.227270,tcp,91.198.115.171,31295,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:04:26.734279,0.166301,tcp,54.149.99.181,60965,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:04:28.046862,5.126096,tcp,144.76.129.186,34960,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,784,578,4
2022/09/05 16:04:37.109443,0.009203,tcp,137.184.18.211,50068,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2103,1538,5
2022/09/05 16:04:38.853872,15.083088,tcp,91.198.115.172,45207,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:04:39.017293,0.163629,tcp,40.115.49.158,53458,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
