StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
15:21:50.956371, e        ,tcp,185.156.73.131,57425,   ->,137.184.18.211,3703,3,166,RST
15:21:53.245960, e        ,tcp,2.57.122.98,48398,   ->,137.184.18.211,http,2,110,RST
15:21:53.877499, e        ,tcp,34.122.55.67,47960,   ->,137.184.18.211,18080,7,754,FIN
15:21:58.250711, e        ,tcp,54.149.99.181,63374,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:00.137418, e        ,icmp,143.244.58.247,0x0008,  <->,137.184.18.211,0x9b98,2,116,ECO
15:22:01.207821, eU       ,udp,162.142.125.130,45793,   ->,137.184.18.211,openvpn,1,56,INT
15:22:01.207880, e        ,icmp,137.184.18.211,0x0303,   ->,162.142.125.130,0xaa04,1,84,URP
15:22:01.338181, e s      ,tcp,91.198.115.205,45428,   ->,137.184.18.211,18080,79,6272,FIN
15:22:03.412897, e        ,tcp,40.115.49.158,51923,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:04.812362, e        ,tcp,91.198.115.21,27406,   ->,137.184.18.211,18080,24,1989,FIN
15:22:08.541549, e   t    ,tcp,116.62.223.211,62164,   ->,137.184.18.211,ms-wbt-server,8,505,RST
15:22:09.314761, e s      ,tcp,209.222.252.3,4120,   ->,137.184.18.211,18080,63,5053,FIN
15:22:16.590928, e        ,tcp,167.94.145.24,43139,   ->,137.184.18.211,bacula-dir,2,112,RST
15:22:20.028637, e s      ,tcp,91.198.115.22,38446,   ->,137.184.18.211,18080,27,2328,FIN
15:22:23.170430, e        ,tcp,36.137.214.163,51292,   ->,137.184.18.211,2376,3,166,RST
15:22:23.335909, e        ,tcp,54.149.99.181,53427,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:25.709195, e        ,tcp,40.115.49.158,56426,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:35.429188, e        ,tcp,91.198.115.23,31430,   ->,137.184.18.211,18080,21,1791,FIN
15:22:36.819725, M        ,tcp,137.184.18.211,51370,   ->,169.254.169.254,http,10,2117,FIN
15:22:37.955848, e        ,tcp,167.248.133.148,27323,   ->,137.184.18.211,5090,2,112,RST
15:22:38.071163, e        ,tcp,104.156.155.21,62582,   ->,137.184.18.211,https,2,112,RST
15:22:44.009966, e        ,icmp,52.82.47.106,0x0008,  <->,137.184.18.211,0x0600,4,212,ECO
15:22:47.669639, e        ,tcp,40.115.49.158,60367,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:49.479469, e        ,tcp,54.149.99.181,59854,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:22:50.487597, e        ,tcp,91.198.115.24,45508,   ->,137.184.18.211,18080,21,1791,FIN
