StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
16:11:24.495659,          ,tcp,40.115.49.158,54682,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:11:24.534235,          ,tcp,91.198.115.196,39063,  <->,137.184.18.211,18080,30,2445,CON
16:11:32.597462,          ,udp,fe80::4ee:32ff:fed6:451a,mdns,   ->,ff02::fb,mdns,1,107,REQ
16:11:32.597504,          ,udp,10.10.0.5,mdns,   ->,224.0.0.251,mdns,1,87,REQ
16:11:39.592821,          ,tcp,91.198.115.197,15038,  <->,137.184.18.211,18080,21,1791,CON
16:11:40.406581,          ,tcp,192.241.196.215,43022,  <->,137.184.18.211,http,2,110,CON
16:11:43.056988,          ,tcp,5.8.18.8,53417,  <->,137.184.18.211,33351,3,166,CON
16:11:44.874934,          ,tcp,116.62.223.211,61246,  <->,137.184.18.211,ms-wbt-server,11,726,CON
16:11:45.643443,          ,tcp,54.149.99.181,55601,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:11:49.014002,          ,tcp,40.115.49.158,59327,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:11:51.976992,          ,tcp,185.225.73.142,87,  <->,137.184.18.211,220,2,116,CON
16:11:52.946392,          ,tcp,172.105.128.65,61000,  <->,137.184.18.211,pop3s,2,110,CON
16:11:53.515542,          ,tcp,14.39.137.23,27866,  <->,137.184.18.211,telnet,2,112,CON
16:11:53.595204,          ,tcp,92.63.197.154,47020,  <->,137.184.18.211,15356,3,166,CON
16:11:55.021978,          ,tcp,91.198.115.198,12940,  <->,137.184.18.211,18080,21,1791,CON
16:12:08.660342,          ,tcp,3.114.6.165,53742,  <->,137.184.18.211,18080,7,754,CON
16:12:09.615193,          ,tcp,185.156.73.167,47219,  <->,137.184.18.211,52662,3,166,CON
16:12:11.110424,          ,tcp,40.115.49.158,63942,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:12:12.531072,          ,tcp,54.149.99.181,62027,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:12:12.957438,          ,tcp,83.77.119.212,53130,  <->,137.184.18.211,18080,7,754,CON
16:12:14.294864,          ,tcp,5.188.87.3,41829,  <->,137.184.18.211,14381,3,166,CON
16:12:20.181748,          ,tcp,91.198.115.199,43078,  <->,137.184.18.211,18080,21,1791,CON
16:12:22.188280,          ,tcp,91.198.115.202,65418,  <->,137.184.18.211,18080,69,5671,CON
16:12:28.005628,          ,tcp,90.154.15.226,44134,  <->,137.184.18.211,https,2,128,CON
16:12:32.197596,          ,tcp,40.115.49.158,52057,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:12:35.543655,          ,tcp,91.198.115.200,49131,  <->,137.184.18.211,18080,28,2269,CON
16:12:37.153154,          ,tcp,137.184.18.211,36018,  <->,169.254.169.254,http,10,2095,CON
16:12:37.630026,          ,tcp,54.149.99.181,52081,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:12:50.601259,          ,tcp,91.198.115.201,35875,  <->,137.184.18.211,18080,22,1857,CON
16:12:53.173697,          ,tcp,172.104.29.220,61000,  <->,137.184.18.211,nntps,2,110,CON
16:12:53.814993,          ,tcp,40.115.49.158,56638,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:12:58.836796,          ,tcp,91.240.118.224,53165,  <->,137.184.18.211,2016,3,166,CON
16:12:59.880098,          ,tcp,176.111.174.83,41934,  <->,137.184.18.211,3999,3,166,CON
16:12:59.940978,          ,tcp,118.194.250.197,43647,  <->,137.184.18.211,42942,2,128,CON
16:13:03.579850,          ,tcp,54.149.99.181,58503,  <->,137.184.18.211,ms-wbt-server,7,468,CON
16:13:05.833412,          ,tcp,91.198.115.202,55356,  <->,137.184.18.211,18080,26,2157,CON
